Date,Location,Sex,Weight_kg,Moult score
12-Jan-2010,Tussock,M,9.8,0
12-Jan-2010,Tussock,M,9.9,0
12-Jan-2010,Tussock,M,8.4,0
12-Jan-2010,Tussock,F,8.4,0
12-Jan-2010,Tussock,F,9.7,0
12-Jan-2010,Tussock,M,8.4,0
12-Jan-2010,Tussock,F,6.5,0
12-Jan-2010,Tussock,F,8.4,0
12-Jan-2010,Tussock,F,8.1,0
12-Jan-2010,Tussock,M,7.9,0
12-Jan-2010,Tussock,M,10.2,0
12-Jan-2010,Tussock,F,6.2,0
12-Jan-2010,Tussock,F,5.8,0
12-Jan-2010,Tussock,M,8.6,0
12-Jan-2010,Tussock,F,6.9,0
12-Jan-2010,Tussock,F,7.1,0
12-Jan-2010,Tussock,F,8.9,0
12-Jan-2010,Tussock,M,9.2,0
12-Jan-2010,Tussock,M,7.6,0
12-Jan-2010,Tussock,F,4.5,0
12-Jan-2010,Tussock,F,4.9,0
12-Jan-2010,Tussock,F,8.9,0
12-Jan-2010,Tussock,M,7.1,0
12-Jan-2010,Tussock,M,6.7,0
12-Jan-2010,Tussock,M,8.4,0
12-Jan-2010,Tussock,M,7.8,0
12-Jan-2010,Tussock,M,8.2,0
12-Jan-2010,Tussock,F,11.4,0
12-Jan-2010,Tussock,M,8.8,0
12-Jan-2010,Tussock,M,7.2,0
12-Jan-2010,Tussock,F,6.6,0
12-Jan-2010,Tussock,F,8.3,0
12-Jan-2010,Tussock,F,5.3,0
12-Jan-2010,Tussock,M,8.5,0
12-Jan-2010,Tussock,M,11.5,0
12-Jan-2010,Tussock,M,8.7,0
12-Jan-2010,Tussock,M,8.5,0
12-Jan-2010,Tussock,F,8.4,0
12-Jan-2010,Tussock,M,9.5,0
12-Jan-2010,Tussock,F,10.2,0
12-Jan-2010,Tussock,F,7.2,0
12-Jan-2010,Tussock,F,9.5,0
12-Jan-2010,Beach,M,10.4,0
12-Jan-2010,Beach,M,10,0
12-Jan-2010,Beach,F,4.7,0
12-Jan-2010,Beach,M,10,0
12-Jan-2010,Beach,M,11.9,0
12-Jan-2010,Beach,F,7.5,0
12-Jan-2010,Beach,M,7.2,0
12-Jan-2010,Beach,M,8.1,0
12-Jan-2010,Beach,F,8.8,0
05-Mar-2009,Tussock,M,13.2,3
05-Mar-2009,Tussock,M,12,3
05-Mar-2009,Tussock,M,8,1
05-Mar-2009,Tussock,M,10.5,2
05-Mar-2009,Tussock,M,10.3,2
05-Mar-2009,Tussock,F,8.9,3
05-Mar-2009,Tussock,M,10.4,3
05-Mar-2009,Tussock,M,10.2,3
05-Mar-2009,Tussock,M,13.4,3
05-Mar-2009,Tussock,F,9.8,2
05-Mar-2009,Tussock,F,8,2
05-Mar-2009,Tussock,M,14.9,3
05-Mar-2009,Tussock,M,12.8,2
05-Mar-2009,Tussock,M,14.4,3
05-Mar-2009,Tussock,M,9,2
05-Mar-2009,Tussock,M,16.3,3
05-Mar-2009,Tussock,F,11,3
05-Mar-2009,Tussock,M,9.7,2
05-Mar-2009,Tussock,M,9.8,2
05-Mar-2009,Tussock,M,12,2
05-Mar-2009,Tussock,F,7.8,2
05-Mar-2009,Tussock,M,10.5,2
05-Mar-2009,Tussock,M,14,3
05-Mar-2009,Beach,M,7.9,1
05-Mar-2009,Beach,F,10.5,3
05-Mar-2009,Beach,F,8.2,3
05-Mar-2009,Beach,F,10.2,3
05-Mar-2009,Beach,F,7.5,1
05-Mar-2009,Beach,M,11.4,3
05-Mar-2009,Beach,M,14.6,3
05-Mar-2009,Beach,F,9.4,3
05-Mar-2009,Beach,F,7.4,3
05-Mar-2009,Beach,F,8.4,3
05-Mar-2009,Beach,F,10.8,3
05-Mar-2009,Beach,M,10,2
05-Mar-2009,Beach,F,5.4,2
05-Mar-2009,Tussock,F,12.32,3
05-Mar-2009,Tussock,M,11.4,3
05-Mar-2009,Tussock,M,9.7,3
05-Mar-2009,Tussock,M,11.8,3
05-Mar-2009,Tussock,M,13.3,3
05-Mar-2009,Tussock,F,7.7,3
05-Mar-2009,Tussock,F,10.8,2
05-Mar-2009,Tussock,F,10.5,3
05-Mar-2009,Tussock,F,12,3
05-Mar-2009,Beach,F,9.9,2
05-Mar-2009,Beach,F,12,3
05-Mar-2009,Beach,M,8.9,2
05-Mar-2009,Beach,F,6.8,3
05-Mar-2009,Beach,M,12.7,2
05-Mar-2009,Beach,M,8.7,0
05-Mar-2009,Beach,F,8.1,3
05-Mar-2009,Beach,M,10,3
05-Mar-2009,Beach,M,13.4,2
05-Mar-2009,Beach,F,13.5,3
05-Mar-2009,Beach,M,10.5,2
05-Mar-2009,Beach,M,10,3
05-Mar-2009,Beach,F,10.2,3
05-Mar-2009,Beach,M,5.3,1
05-Mar-2009,Beach,M,9.1,3
05-Mar-2009,Beach,M,10.4,3
05-Mar-2009,Beach,F,9.5,3
05-Mar-2009,Beach,M,13.1,3
05-Mar-2009,Beach,F,8.5,2
05-Mar-2009,Beach,M,11.8,3
05-Mar-2009,Beach,M,12.9,3
05-Mar-2009,Beach,M,11.6,3
05-Mar-2009,Beach,F,9.9,3
05-Mar-2009,Beach,F,10,3
05-Mar-2009,Beach,F,10.7,3
05-Mar-2009,Tussock,M,9.5,2
05-Mar-2009,Tussock,F,11.5,3
05-Mar-2009,Tussock,M,8.2,2
05-Mar-2009,Tussock,M,8.5,2
05-Mar-2009,Tussock,M,13,3
05-Mar-2009,Tussock,M,10.3,3
05-Mar-2009,Tussock,F,9.7,2
05-Mar-2009,Tussock,M,8.4,3
05-Mar-2009,Tussock,M,10.8,3
05-Mar-2009,Tussock,F,13,3
05-Mar-2009,Tussock,M,12.3,3
05-Mar-2009,Tussock,F,12.7,3
05-Mar-2009,Tussock,F,9.8,3
05-Mar-2009,Tussock,M,12.8,3
05-Mar-2009,Tussock,F,6.8,2
05-Mar-2009,Tussock,M,12.3,3
05-Mar-2009,Beach,F,8.8,2
05-Mar-2009,Beach,M,9,2
05-Mar-2009,Beach,F,12.1,3
05-Mar-2009,Beach,F,7.2,3
05-Mar-2009,Beach,F,9.7,3
05-Mar-2009,Beach,F,8.8,3
05-Mar-2009,Beach,M,6.7,2
05-Mar-2009,Beach,M,10.9,2
05-Mar-2009,Beach,M,12,2
05-Mar-2009,Beach,M,13,2
05-Mar-2009,Beach,M,5.7,1
05-Mar-2009,Beach,M,16.2,3
05-Mar-2009,Tussock,M,7,0
05-Mar-2009,Tussock,F,10.9,3
05-Feb-2009,Beach,M,11.2,0
05-Feb-2009,Beach,M,11.5,1
05-Feb-2009,Beach,F,9.1,1
05-Feb-2009,Beach,M,14.2,1
05-Feb-2009,Beach,M,8,1
05-Feb-2009,Beach,F,10.4,1
05-Feb-2009,Beach,M,11.8,1
05-Feb-2009,Beach,F,7.4,0
05-Feb-2009,Beach,F,11.2,0
05-Feb-2009,Beach,M,8.5,0
05-Feb-2009,Tussock,F,7,1
05-Feb-2009,Tussock,F,9.4,0
05-Feb-2009,Tussock,M,8.8,1
05-Feb-2009,Tussock,F,9.3,1
05-Feb-2009,Tussock,F,7.4,1
05-Feb-2009,Tussock,M,7.9,1
05-Feb-2009,Tussock,M,11.8,2
05-Feb-2009,Tussock,M,12.2,1
05-Feb-2009,Tussock,F,10,2
05-Feb-2009,Tussock,M,10.5,1
05-Feb-2009,Tussock,F,9.5,1
05-Feb-2009,Tussock,F,8.75,2
05-Feb-2009,Tussock,F,9.4,2
05-Feb-2009,Tussock,M,13,1
05-Feb-2009,Tussock,F,10.8,2
05-Feb-2009,Tussock,F,7.6,1
05-Feb-2009,Tussock,M,11.5,2
05-Feb-2009,Tussock,M,8.9,0
05-Feb-2009,Tussock,F,11.5,1
05-Feb-2009,Tussock,M,10.2,1
05-Feb-2009,Tussock,F,10.2,1
05-Feb-2009,Tussock,M,14,1
05-Feb-2009,Tussock,F,9.9,1
05-Feb-2009,Tussock,F,14.6,1
05-Feb-2009,Tussock,F,8.5,1
05-Feb-2009,Tussock,M,8.9,0
05-Feb-2009,Tussock,F,9.4,1
05-Feb-2009,Tussock,M,5.5,1
05-Feb-2009,Tussock,F,10,1
05-Feb-2009,Tussock,M,11,1
05-Feb-2009,Tussock,F,11.4,1
05-Feb-2009,Tussock,M,13.25,1
05-Feb-2009,Tussock,M,11,1
05-Feb-2009,Tussock,F,8.8,1
05-Feb-2009,Tussock,M,9.2,1
05-Feb-2009,Tussock,M,13.5,0
05-Feb-2009,Tussock,F,9.5,1
05-Feb-2009,Tussock,M,11.5,1
05-Feb-2009,Tussock,M,15,1
05-Feb-2009,Tussock,F,8.5,0
05-Feb-2009,Tussock,M,10.8,0
05-Feb-2009,Tussock,M,11.75,2
05-Feb-2009,Tussock,M,12.2,0
05-Feb-2009,Tussock,M,9.8,0
05-Feb-2009,Tussock,M,13.6,1
05-Feb-2009,Tussock,M,8.8,1
05-Feb-2009,Tussock,F,9,1
05-Feb-2009,Tussock,M,6.6,0
05-Feb-2009,Tussock,F,8,1
05-Feb-2009,Tussock,M,9.4,0
05-Feb-2009,Beach,F,10.25,1
05-Feb-2009,Beach,F,11,1
05-Feb-2009,Beach,M,6.6,0
05-Feb-2009,Beach,M,10.5,1
05-Feb-2009,Beach,F,11,0
05-Feb-2009,Beach,F,9.2,1
05-Feb-2009,Beach,F,8,0
05-Feb-2009,Beach,F,8.9,1
05-Feb-2009,Beach,M,12.5,1
05-Feb-2009,Beach,F,9.2,1
05-Feb-2009,Beach,M,9.6,1
05-Feb-2009,Beach,F,9.5,1
05-Feb-2009,Beach,M,7,1
05-Feb-2009,Beach,M,9,0
05-Feb-2009,Beach,F,6.7,0
05-Feb-2009,Beach,M,10,1
05-Feb-2009,Beach,F,10.2,1
05-Feb-2009,Beach,M,12.5,1
05-Feb-2009,Beach,M,10.5,0
05-Feb-2009,Beach,F,8,0
05-Feb-2009,Beach,F,11.2,2
05-Feb-2009,Beach,F,8.9,1
05-Feb-2009,Beach,M,5.5,0
05-Feb-2009,Beach,F,9.5,1
05-Feb-2009,Beach,F,5.9,0
05-Feb-2009,Beach,M,9.8,0
05-Feb-2009,Beach,M,8.5,0
05-Feb-2009,Beach,M,14.5,1
05-Feb-2009,Beach,F,7.6,0
05-Feb-2009,Beach,F,8.1,0
05-Feb-2009,Beach,F,10,2
05-Feb-2009,Beach,F,12,1
05-Feb-2009,Beach,F,8.4,1
05-Feb-2009,Beach,M,12,1
05-Feb-2009,Beach,M,8,0
05-Feb-2009,Beach,M,9.6,1
05-Feb-2009,Beach,M,9.5,1
05-Feb-2009,Beach,M,9.2,0
05-Feb-2009,Beach,F,12.25,2
05-Feb-2009,Beach,M,12.2,1
05-Jan-2009,Tussock,M,5.8,0
05-Jan-2009,Tussock,M,6.2,0
05-Jan-2009,Tussock,F,6.6,0
05-Jan-2009,Tussock,M,8.8,0
05-Jan-2009,Tussock,M,9.3,0
05-Jan-2009,Tussock,M,7.7,0
05-Jan-2009,Tussock,M,5.9,0
05-Jan-2009,Tussock,F,6,0
05-Jan-2009,Tussock,F,5.5,0
05-Jan-2009,Tussock,F,7.4,0
05-Jan-2009,Tussock,M,6.1,0
05-Jan-2009,Tussock,M,9.1,0
05-Jan-2009,Tussock,F,7.1,0
05-Jan-2009,Tussock,F,8,0
05-Jan-2009,Tussock,M,9.8,0
05-Jan-2009,Tussock,F,7.6,0
05-Jan-2009,Tussock,M,10.6,0
05-Jan-2009,Tussock,F,7.5,0
05-Jan-2009,Tussock,F,7.1,0
05-Jan-2009,Tussock,M,10,0
05-Jan-2009,Tussock,M,8.1,0
05-Jan-2009,Tussock,F,6.2,0
05-Jan-2009,Tussock,M,9.9,0
05-Jan-2009,Tussock,M,8.2,0
05-Jan-2009,Tussock,F,6.4,0
05-Jan-2009,Tussock,M,10.1,0
05-Jan-2009,Tussock,F,7.4,0
05-Jan-2009,Tussock,M,11.3,0
05-Jan-2009,Tussock,M,9.3,0
05-Jan-2009,Tussock,M,9,0
05-Jan-2009,Tussock,F,8.2,0
05-Jan-2009,Tussock,M,7.6,0
05-Jan-2009,Tussock,M,6.4,0
05-Jan-2009,Tussock,M,6.5,0
05-Jan-2009,Tussock,M,7,0
05-Jan-2009,Tussock,M,7.4,0
05-Jan-2009,Beach,F,7,0
05-Jan-2009,Beach,M,5.1,0
05-Jan-2009,Beach,F,6,0
05-Jan-2009,Beach,M,7,0
05-Jan-2009,Beach,F,7.3,0
05-Jan-2009,Beach,F,4.6,0
05-Jan-2009,Beach,F,8.8,0
05-Jan-2009,Beach,F,5.3,0
05-Jan-2009,Beach,F,6,0
05-Jan-2009,Beach,M,8.2,0
05-Jan-2009,Beach,F,5.9,0
05-Jan-2009,Beach,M,6.8,0
05-Jan-2009,Beach,F,7.6,0
05-Jan-2009,Beach,F,6,0
05-Jan-2009,Beach,F,7,0
05-Jan-2009,Beach,F,8.3,0
05-Jan-2009,Beach,M,8.1,0
05-Jan-2009,Beach,F,6.9,0
05-Jan-2009,Beach,M,9,0
05-Jan-2009,Beach,F,9.8,0
05-Jan-2009,Tussock,M,5.5,0
05-Jan-2009,Tussock,M,7.8,0
05-Jan-2009,Tussock,F,8.6,0
05-Jan-2009,Tussock,M,7.3,0
05-Jan-2009,Tussock,F,9.8,0
05-Jan-2009,Tussock,F,7.8,0
05-Jan-2009,Tussock,F,7.3,0
05-Jan-2009,Tussock,F,6.8,0
05-Jan-2009,Tussock,M,6.7,0
05-Jan-2009,Tussock,M,10,0
05-Jan-2009,Tussock,M,7.2,0
05-Jan-2009,Tussock,F,4.8,0
05-Jan-2009,Tussock,F,8.9,0
05-Jan-2009,Tussock,M,8.3,0
05-Jan-2009,Beach,F,6.8,0
05-Jan-2009,Beach,F,4.9,0
05-Jan-2009,Beach,F,4,0
05-Jan-2009,Beach,M,9.3,0
05-Jan-2009,Beach,M,5.1,0
05-Jan-2009,Beach,F,5.6,0
05-Jan-2009,Beach,M,9.2,0
05-Jan-2009,Beach,M,11.5,0
05-Jan-2009,Beach,F,6.8,0
05-Jan-2009,Beach,M,11.9,0
05-Jan-2009,Beach,M,11.25,0
05-Jan-2009,Beach,M,8,0
05-Jan-2009,Beach,F,6,0
05-Jan-2009,Beach,M,9.1,0
05-Jan-2009,Beach,F,5.8,0
05-Jan-2009,Beach,F,5.5,0
05-Jan-2009,Beach,M,9.7,0
05-Jan-2009,Beach,M,11,0
05-Jan-2009,Beach,F,7.1,0
05-Jan-2009,Beach,M,9.2,0
05-Jan-2009,Beach,M,9.7,0
05-Jan-2009,Beach,M,8.2,0
05-Jan-2009,Beach,M,8.4,0
05-Jan-2009,Beach,M,11.6,0
05-Jan-2009,Beach,F,6.5,0
05-Jan-2009,Beach,F,7.8,0
05-Jan-2009,Beach,F,9.4,0
05-Jan-2009,Beach,F,8.3,0
05-Jan-2009,Beach,M,6.5,0
05-Jan-2009,Beach,M,6.6,0
